time,phase,truth_px,truth_py,truth_pz,truth_vx,truth_vy,truth_vz,truth_roll,truth_pitch,truth_yaw,est_px,est_py,est_pz,est_vx,est_vy,est_vz,est_roll,est_pitch,est_yaw,std_px,std_py,std_pz,std_vx,std_vy,std_vz,std_roll,std_pitch,std_yaw,err_px,err_py,err_pz,err_norm
11.080000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.152601,0.078496,1.491924,0.002471,0.003283,-0.040750,-0.132069,1.214930,-0.193942,0.569009,0.629089,0.017469,0.121134,0.121654,0.082119,0.507748,0.507719,7.842734,0.152601,0.078496,-0.008076,0.171796
11.100000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.153227,0.072647,1.486601,0.000588,-0.006110,-0.055470,-0.144131,1.223054,-0.142003,0.569052,0.629036,0.017468,0.119151,0.119593,0.082117,0.505028,0.504989,7.848415,0.153227,0.072647,-0.013399,0.170105
11.120000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.153271,0.072590,1.486855,-0.002778,-0.006354,-0.051117,-0.144191,1.232794,-0.144379,0.569285,0.629335,0.017469,0.121616,0.122038,0.082118,0.504323,0.504289,7.856450,0.153271,0.072590,-0.013145,0.170100
11.140000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.157142,0.066156,1.485158,0.002386,-0.015850,-0.053314,-0.155946,1.230322,-0.083224,0.569324,0.629274,0.017469,0.119619,0.119975,0.082119,0.501667,0.501621,7.862199,0.157142,0.066156,-0.014842,0.171144
11.160000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.157340,0.065905,1.491429,-0.001010,-0.016049,-0.029593,-0.155724,1.241452,-0.085477,0.569560,0.629566,0.017468,0.122076,0.122416,0.082118,0.501005,0.500967,7.870249,0.157340,0.065905,-0.008571,0.170800
11.180000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.155782,0.054200,1.494932,-0.007645,-0.035054,-0.016368,-0.180496,1.254965,-0.004291,0.569599,0.629518,0.017469,0.120130,0.120416,0.082118,0.498458,0.498409,7.876365,0.155782,0.054200,-0.005068,0.165019
11.200000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.153952,0.053973,1.496666,-0.014892,-0.035569,-0.009680,-0.181467,1.270394,-0.019811,0.569644,0.629463,0.017468,0.118211,0.118449,0.082116,0.495984,0.495922,7.881931,0.153952,0.053973,-0.003334,0.163173
11.220000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.153665,0.053305,1.496591,-0.018412,-0.036002,-0.009172,-0.181774,1.279820,-0.021424,0.569874,0.629735,0.017468,0.120678,0.120902,0.082118,0.495392,0.495336,7.890000,0.153665,0.053305,-0.003409,0.162683
11.240000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.150643,0.059420,1.491932,-0.027560,-0.026581,-0.023605,-0.172655,1.298290,-0.090652,0.569918,0.629662,0.017469,0.118769,0.118947,0.082119,0.492985,0.492921,7.895510,0.150643,0.059420,-0.008068,0.162139
11.260000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.150115,0.058948,1.492264,-0.031234,-0.026982,-0.020878,-0.174293,1.308563,-0.093118,0.570150,0.629928,0.017468,0.121227,0.121394,0.082117,0.492431,0.492375,7.903593,0.150115,0.058948,-0.007736,0.161460
11.280000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.149082,0.064428,1.494025,-0.035535,-0.018096,-0.013959,-0.164577,1.318409,-0.148448,0.570191,0.629833,0.017469,0.119304,0.119425,0.082118,0.490073,0.490005,7.909159,0.149082,0.064428,-0.005975,0.162518
11.300000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.148352,0.064111,1.492464,-0.039130,-0.018349,-0.018151,-0.164937,1.329036,-0.149857,0.570425,0.630092,0.017468,0.121754,0.121865,0.082116,0.489554,0.489494,7.917257,0.148352,0.064111,-0.007536,0.161788
11.320000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.143290,0.072619,1.492814,-0.051963,-0.005930,-0.015776,-0.150951,1.349588,-0.237357,0.570465,0.629989,0.017468,0.119845,0.119920,0.082117,0.487262,0.487191,7.923036,0.143290,0.072619,-0.007186,0.160802
11.340000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.146035,0.075140,1.489563,-0.047237,-0.002204,-0.025215,-0.147898,1.348583,-0.262596,0.570509,0.629870,0.017469,0.117912,0.117952,0.082118,0.484996,0.484918,7.928500,0.146035,0.075140,-0.010437,0.164564
11.360000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.145175,0.075123,1.493056,-0.050893,-0.002473,-0.011907,-0.147640,1.359643,-0.263019,0.570738,0.630105,0.017468,0.120372,0.120406,0.082117,0.484533,0.484464,7.936615,0.145175,0.075123,-0.006944,0.163608
11.380000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.142875,0.084446,1.493041,-0.057535,0.011641,-0.011250,-0.132387,1.374131,-0.346165,0.570782,0.630000,0.017468,0.118472,0.118485,0.082118,0.482339,0.482267,7.942639,0.142875,0.084446,-0.006959,0.166111
11.400000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.141820,0.084722,1.497470,-0.061144,0.011437,0.003982,-0.132860,1.385386,-0.348432,0.571013,0.630229,0.017468,0.120923,0.120932,0.082116,0.481909,0.481845,7.950768,0.141820,0.084722,-0.002530,0.165218
11.420000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.141524,0.085122,1.500069,-0.063122,0.011403,0.012282,-0.134184,1.393241,-0.352546,0.571056,0.630107,0.017468,0.119061,0.119055,0.082117,0.479794,0.479724,7.956636,0.141524,0.085122,0.000069,0.165151
11.440000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.140271,0.085404,1.500424,-0.067193,0.011239,0.012774,-0.134838,1.404308,-0.355278,0.571289,0.630330,0.017468,0.121503,0.121496,0.082118,0.479394,0.479333,7.964778,0.140271,0.085404,0.000424,0.164225
11.460000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.142070,0.084906,1.502751,-0.064452,0.009499,0.019357,-0.137203,1.406347,-0.353949,0.571331,0.630202,0.017468,0.119665,0.119651,0.082117,0.477339,0.477273,7.970769,0.142070,0.084906,0.002751,0.165531
11.480000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.144445,0.088620,1.502684,-0.060191,0.014628,0.017816,-0.131589,1.406356,-0.388335,0.571379,0.630097,0.017468,0.117825,0.117810,0.082117,0.475316,0.475248,7.977175,0.144445,0.088620,0.002684,0.169485
11.500000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.143261,0.088946,1.503658,-0.064003,0.014471,0.019907,-0.132474,1.416946,-0.390966,0.571607,0.630300,0.017467,0.120277,0.120264,0.082116,0.474964,0.474905,7.985335,0.143261,0.088946,0.003658,0.168667
11.520000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.153204,0.083303,1.504145,-0.043657,0.003198,0.020040,-0.146380,1.397483,-0.367329,0.571654,0.630203,0.017468,0.118447,0.118439,0.082117,0.472988,0.472929,7.992086,0.153204,0.083303,0.004145,0.174437
11.540000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.152355,0.083419,1.505527,-0.047353,0.002966,0.023183,-0.147387,1.407256,-0.369273,0.571885,0.630400,0.017468,0.120890,0.120885,0.082118,0.472664,0.472612,8.000261,0.152355,0.083419,0.005527,0.173785
11.560000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.152594,0.086538,1.509751,-0.048690,0.008297,0.035340,-0.140663,1.413952,-0.385506,0.571929,0.630350,0.017468,0.119073,0.119076,0.082116,0.470733,0.470682,8.007938,0.152594,0.086538,0.009751,0.175696
11.580000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.151571,0.086737,1.507169,-0.052443,0.008213,0.024672,-0.140756,1.423404,-0.387372,0.572163,0.630543,0.017468,0.121507,0.121514,0.082117,0.470436,0.470390,8.016129,0.151571,0.086737,0.007169,0.174781
11.600000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.153343,0.078889,1.505112,-0.050207,-0.006583,0.016546,-0.158287,1.425839,-0.352737,0.572206,0.630485,0.017467,0.119700,0.119718,0.082115,0.468548,0.468504,8.023812,0.153343,0.078889,0.005112,0.172522
11.620000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.161877,0.074634,1.499289,-0.032903,-0.013943,-0.003484,-0.166638,1.409247,-0.326260,0.572252,0.630440,0.017468,0.117827,0.117858,0.082117,0.466647,0.466604,8.031641,0.161877,0.074634,-0.000711,0.178255
11.640000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.161326,0.074400,1.504593,-0.036603,-0.014083,0.013990,-0.167425,1.419563,-0.326930,0.572481,0.630619,0.017468,0.120272,0.120308,0.082118,0.466390,0.466353,8.039855,0.161326,0.074400,0.004593,0.177715
11.660000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.161365,0.069115,1.508124,-0.038646,-0.024334,0.024499,-0.179540,1.426709,-0.316760,0.572527,0.630605,0.017467,0.118439,0.118486,0.082116,0.464551,0.464515,8.047953,0.161365,0.069115,0.008124,0.175732
11.680000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.160527,0.068660,1.504777,-0.042787,-0.024544,0.012131,-0.179879,1.436511,-0.318019,0.572758,0.630782,0.017468,0.120875,0.120925,0.082117,0.464318,0.464286,8.056183,0.160527,0.068660,0.004777,0.174659
11.700000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.159118,0.055963,1.498366,-0.047488,-0.049321,-0.009417,-0.209885,1.446749,-0.294577,0.572802,0.630756,0.017467,0.119047,0.119109,0.082115,0.462515,0.462484,8.064153,0.159118,0.055963,-0.001634,0.168680
11.720000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.158168,0.055017,1.497770,-0.051379,-0.049786,-0.010704,-0.211197,1.457798,-0.295154,0.573035,0.630931,0.017468,0.121474,0.121541,0.082117,0.462304,0.462277,8.072400,0.158168,0.055017,-0.002230,0.167478
11.740000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.155460,0.049842,1.498409,-0.058898,-0.059176,-0.007713,-0.223812,1.472850,-0.296258,0.573076,0.630881,0.017468,0.119610,0.119689,0.082117,0.460508,0.460481,8.079743,0.155460,0.049842,-0.001591,0.163262
11.760000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.154460,0.048074,1.496273,-0.062269,-0.060777,-0.014370,-0.226907,1.481670,-0.294222,0.573121,0.630818,0.017467,0.117730,0.117825,0.082115,0.458732,0.458704,8.086756,0.154460,0.048074,-0.003727,0.161811
11.780000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.153112,0.046898,1.490210,-0.066023,-0.061187,-0.033071,-0.228775,1.491268,-0.295862,0.573350,0.630980,0.017468,0.120169,0.120271,0.082117,0.458558,0.458533,8.095025,0.153112,0.046898,-0.009790,0.160432
11.800000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.162529,0.040270,1.494138,-0.047216,-0.066596,-0.018307,-0.231612,1.475004,-0.198590,0.573392,0.630905,0.017467,0.118263,0.118378,0.082115,0.456795,0.456767,8.102086,0.162529,0.040270,-0.005862,0.167546
11.820000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.161512,0.038979,1.489696,-0.051104,-0.067360,-0.031456,-0.232799,1.484292,-0.199616,0.573622,0.631064,0.017467,0.120692,0.120816,0.082116,0.456641,0.456615,8.110370,0.161512,0.038979,-0.010304,0.166468
11.840000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.156243,0.047401,1.487411,-0.064128,-0.050272,-0.036566,-0.214451,1.504439,-0.245635,0.573663,0.631022,0.017468,0.118800,0.118928,0.082117,0.454918,0.454891,8.117619,0.156243,0.047401,-0.012589,0.163760
11.860000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.155049,0.046402,1.491091,-0.067913,-0.050912,-0.022198,-0.215237,1.514467,-0.246115,0.573895,0.631180,0.017467,0.121222,0.121358,0.082115,0.454784,0.454758,8.125917,0.155049,0.046402,-0.008909,0.162089
11.880000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.145899,0.044667,1.489017,-0.088432,-0.055449,-0.027420,-0.221730,1.543712,-0.280704,0.573935,0.631114,0.017467,0.119351,0.119503,0.082116,0.453107,0.453081,8.133681,0.145899,0.044667,-0.010983,0.152978
11.900000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.149302,0.050019,1.491127,-0.081611,-0.042839,-0.018774,-0.205944,1.542181,-0.293925,0.573980,0.631008,0.017467,0.117474,0.117653,0.082114,0.451453,0.451428,8.140907,0.149302,0.050019,-0.008873,0.157708
11.920000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.147681,0.049176,1.490505,-0.085683,-0.043338,-0.019484,-0.207066,1.553359,-0.295523,0.574207,0.631152,0.017467,0.119908,0.120095,0.082116,0.451351,0.451325,8.149226,0.147681,0.049176,-0.009495,0.155943
11.940000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.153463,0.054351,1.490089,-0.073818,-0.031437,-0.019644,-0.193290,1.545485,-0.302734,0.574251,0.631060,0.017467,0.118033,0.118250,0.082117,0.449729,0.449703,8.157016,0.153463,0.054351,-0.009911,0.163104
11.960000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.152061,0.053717,1.492997,-0.077888,-0.031925,-0.008927,-0.194067,1.556197,-0.302484,0.574480,0.631201,0.017467,0.120459,0.120683,0.082115,0.449645,0.449617,8.165349,0.152061,0.053717,-0.007003,0.161422
11.980000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.146335,0.054317,1.493318,-0.090678,-0.030373,-0.007037,-0.192102,1.576723,-0.311251,0.574522,0.631133,0.017467,0.118607,0.118861,0.082116,0.448067,0.448038,8.173539,0.146335,0.054317,-0.006682,0.156234
12.000000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.144496,0.053706,1.493289,-0.094440,-0.030628,-0.006478,-0.186112,1.580059,-0.086310,0.574754,0.631270,0.017466,0.121043,0.121306,0.082114,0.449460,0.449430,8.181891,0.144496,0.053706,-0.006711,0.154300
12.020000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,2.142683,0.054113,1.499853,-0.098077,-0.029229,0.015456,-0.159292,1.585198,0.808817,0.574794,0.631170,0.017467,0.119218,0.119522,0.082115,0.449361,0.449332,8.189868,0.142683,0.054113,-0.000147,0.152600
12.040000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,1.800000,2.145439,0.068196,1.496357,-0.091426,-0.002437,0.003031,-0.105726,1.577718,1.639500,0.574841,0.631068,0.017467,0.117397,0.117747,0.082116,0.449269,0.449239,8.197801,0.145439,0.068196,-0.003643,0.160675
12.060000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,2.700000,2.143577,0.068148,1.496045,-0.095151,-0.002658,0.001713,-0.081494,1.582965,2.539995,0.575067,0.631192,0.017467,0.119848,0.120206,0.082115,0.450669,0.450636,8.206171,0.143577,0.068148,-0.003955,0.158978
12.080000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,3.600000,2.147159,0.067774,1.493333,-0.087012,-0.004843,-0.007238,-0.061488,1.572784,3.418895,0.575112,0.631097,0.017467,0.118020,0.118428,0.082116,0.450565,0.450531,8.214048,0.147159,0.067774,-0.006667,0.162153
12.100000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,4.500000,2.145382,0.067677,1.492840,-0.090898,-0.004917,-0.008194,-0.036024,1.576982,4.318819,0.575341,0.631219,0.017466,0.120465,0.120878,0.082114,0.451961,0.451924,8.222430,0.145382,0.067677,-0.007160,0.160522
12.120000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,5.400000,2.142645,0.064624,1.493579,-0.096626,-0.010749,-0.005426,-0.018020,1.583624,5.229106,0.575383,0.631136,0.017467,0.118623,0.119080,0.082115,0.451835,0.451796,8.230525,0.142645,0.064624,-0.006421,0.156733
12.140000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,6.300000,2.140706,0.064405,1.494644,-0.100405,-0.010961,-0.001609,0.007339,1.588151,6.129682,0.575614,0.631255,0.017467,0.121062,0.121525,0.082116,0.453229,0.453184,8.238920,0.140706,0.064405,-0.005356,0.154838
12.160000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,2.139729,0.065253,1.497760,-0.101876,-0.009049,0.008574,0.033357,1.589646,7.023929,0.575654,0.631157,0.017466,0.119240,0.119753,0.082115,0.453102,0.453053,8.247045,0.139729,0.065253,-0.002240,0.154231
12.180000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,8.100000,2.138940,0.067761,1.497975,-0.103105,-0.004046,0.008475,0.064547,1.588769,7.911414,0.575701,0.631060,0.017467,0.117423,0.117985,0.082116,0.452978,0.452926,8.255134,0.138940,0.067761,-0.002025,0.154596
12.200000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,2.136842,0.067679,1.497739,-0.106854,-0.004191,0.007133,0.089460,1.590358,8.811554,0.575927,0.631167,0.017466,0.119875,0.120444,0.082114,0.454360,0.454304,8.263547,0.136842,0.067679,-0.002261,0.152680
12.220000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,9.900000,2.136251,0.070356,1.499941,-0.107589,0.000722,0.013911,0.119534,1.587566,9.696556,0.575972,0.631062,0.017467,0.118057,0.118678,0.082115,0.454221,0.454162,8.271569,0.136251,0.070356,-0.000059,0.153344
12.240000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,10.800000,2.134080,0.070371,1.500792,-0.111555,0.000826,0.015854,0.143453,1.589555,10.596748,0.576201,0.631167,0.017467,0.120503,0.121127,0.082116,0.455598,0.455532,8.279993,0.134080,0.070371,0.000792,0.151427
12.260000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,11.700000,2.142615,0.068286,1.497679,-0.092207,-0.005937,0.004578,0.154255,1.565568,11.459985,0.576244,0.631055,0.017466,0.118706,0.119390,0.082115,0.455455,0.455386,8.287931,0.142615,0.068286,-0.002321,0.158137
12.280000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,12.600000,2.140775,0.068170,1.499594,-0.095852,-0.005710,0.010490,0.178849,1.566312,12.361184,0.576475,0.631158,0.017467,0.121146,0.121835,0.082116,0.456823,0.456748,8.296368,0.140775,0.068170,-0.000406,0.156412
12.300000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,13.500000,2.148277,0.068907,1.503913,-0.079797,-0.005813,0.023800,0.198011,1.544629,13.231368,0.576517,0.631082,0.017466,0.119344,0.120069,0.082114,0.456663,0.456581,8.304663,0.148277,0.068907,0.003913,0.163553
12.320000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,14.400000,2.150024,0.065226,1.501806,-0.076098,-0.014979,0.015446,0.209794,1.538526,14.111427,0.576564,0.631036,0.017467,0.117537,0.118282,0.082115,0.456503,0.456410,8.312910,0.150024,0.065226,0.001806,0.163600
12.340000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,15.300000,2.148495,0.064928,1.503339,-0.079965,-0.014868,0.019474,0.234321,1.538444,15.011242,0.576790,0.631132,0.017467,0.119990,0.120734,0.082116,0.457857,0.457757,8.321365,0.148495,0.064928,0.003339,0.162104
12.360000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,16.200000,2.160434,0.070249,1.505388,-0.054679,-0.003398,0.024660,0.260789,1.501033,15.900481,0.576836,0.631087,0.017467,0.118198,0.118954,0.082115,0.457685,0.457575,8.329713,0.160434,0.070249,0.005388,0.175222
12.380000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,17.100000,2.159316,0.070184,1.506078,-0.058353,-0.003053,0.025424,0.284291,1.500713,16.800570,0.577065,0.631184,0.017467,0.120645,0.121401,0.082116,0.459032,0.458912,8.338180,0.159316,0.070184,0.006078,0.174196
12.400000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,2.153700,0.068089,1.509399,-0.071326,-0.006668,0.034542,0.306930,1.510993,17.704277,0.577110,0.631172,0.017466,0.118866,0.119616,0.082114,0.458857,0.458720,8.345898,0.153700,0.068089,0.009399,0.168369
12.420000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,18.900000,2.152247,0.067957,1.510155,-0.074930,-0.006425,0.034770,0.330459,1.508197,18.604100,0.577341,0.631272,0.017467,0.121306,0.122058,0.082115,0.460188,0.460045,8.354376,0.152247,0.067957,0.010155,0.167034
12.440000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,19.800000,2.152515,0.059881,1.512411,-0.074969,-0.025536,0.039901,0.329283,1.509398,19.466119,0.577384,0.631235,0.017467,0.119550,0.120309,0.082116,0.460004,0.459846,8.362553,0.152515,0.059881,0.012411,0.164319
12.460000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,20.700000,2.160118,0.062827,1.514293,-0.058941,-0.016956,0.043331,0.354487,1.481944,20.378122,0.577434,0.631199,0.017467,0.117800,0.118562,0.082115,0.459818,0.459646,8.370917,0.160118,0.062827,0.014293,0.172596
12.480000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,21.600000,2.158905,0.062489,1.514888,-0.062783,-0.016788,0.042350,0.378466,1.478319,21.276874,0.577661,0.631295,0.017467,0.120252,0.121011,0.082116,0.461130,0.460953,8.379413,0.158905,0.062489,0.014888,0.171398
12.500000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,22.500000,2.167800,0.058213,1.513839,-0.044458,-0.028218,0.036127,0.377557,1.456423,22.129253,0.577709,0.631279,0.017466,0.118502,0.119254,0.082114,0.460928,0.460732,8.387477,0.167800,0.058213,0.013839,0.178150
12.520000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,23.400000,2.166843,0.057650,1.512608,-0.048192,-0.027949,0.029793,0.399451,1.452368,23.028969,0.577938,0.631377,0.017467,0.120948,0.121696,0.082116,0.462227,0.462025,8.395984,0.166843,0.057650,0.012608,0.176972
12.540000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,24.300000,2.162641,0.058831,1.509373,-0.058631,-0.022705,0.017438,0.430381,1.453451,23.945331,0.577984,0.631382,0.017467,0.119182,0.119898,0.082116,0.461993,0.461769,8.403620,0.162641,0.058831,0.009373,0.173209
12.560000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,25.200000,2.161377,0.058380,1.506575,-0.062306,-0.022455,0.007346,0.453229,1.448829,24.845809,0.578216,0.631485,0.017467,0.121621,0.122336,0.082115,0.463281,0.463049,8.412139,0.161377,0.058380,0.006575,0.171738
12.580000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,26.100000,2.161515,0.058576,1.502821,-0.062945,-0.020630,-0.005530,0.476185,1.440355,25.747142,0.578259,0.631469,0.017467,0.119816,0.120517,0.082116,0.462997,0.462745,8.420220,0.161515,0.058576,0.002821,0.171832
12.600000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,27.000000,2.163363,0.058342,1.501791,-0.059928,-0.020257,-0.008730,0.495245,1.426899,26.642022,0.578305,0.631450,0.017467,0.117966,0.118657,0.082114,0.462675,0.462409,8.428387,0.163363,0.058342,0.001791,0.173478
12.620000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,27.900000,2.162183,0.057937,1.503793,-0.063651,-0.019963,-0.001557,0.516697,1.422117,27.541372,0.578532,0.631550,0.017467,0.120419,0.121105,0.082116,0.463942,0.463666,8.436923,0.162183,0.057937,0.003793,0.172262
12.640000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,28.800000,2.153909,0.055235,1.504179,-0.082590,-0.024343,-0.000142,0.542201,1.436345,28.443054,0.578577,0.631530,0.017467,0.118586,0.119263,0.082116,0.463621,0.463319,8.445103,0.153909,0.055235,0.004179,0.163574
12.660000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,29.700000,2.152208,0.054753,1.503319,-0.086684,-0.023892,-0.002822,0.564299,1.430628,29.341422,0.578807,0.631634,0.017467,0.121034,0.121701,0.082115,0.464873,0.464562,8.453650,0.152208,0.054753,0.003319,0.161790
12.680000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,30.600000,2.157543,0.051906,1.501831,-0.075303,-0.029496,-0.007478,0.571127,1.412194,30.229641,0.578850,0.631575,0.017467,0.119205,0.119890,0.082116,0.464517,0.464192,8.462173,0.157543,0.051906,0.001831,0.165883
12.700000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,31.500000,2.155904,0.051326,1.496774,-0.079284,-0.029101,-0.023456,0.593312,1.406512,31.130643,0.579082,0.631680,0.017466,0.121647,0.122324,0.082114,0.465757,0.465420,8.470731,0.155904,0.051326,-0.003226,0.164167
12.720000,5,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,32.400000,2.149373,0.057546,1.493802,-0.093383,-0.012931,-0.031315,0.638942,1.399979,32.051184,0.579122,0.631634,0.017467,0.119787,0.120465,0.082116,0.465356,0.465007,8.479208,0.149373,0.057546,-0.006198,0.160194
